band_id,name,genre,theme,label,country,location,date,url
"3540374407","Hell's Artillery","Speed Metal","Alcohol | Metal","","Colombia","Cali, Valle del Cauca","2011","https://www.metal-archives.com/bands/Hell%27s_Artillery/3540374407"
"3540374490","Hellbear","Speed Metal","","","United States","Richmond, Virginia","2010","https://www.metal-archives.com/bands/Hellbear/3540374490"
"3540468547","Hellcross","Speed Metal","Occultism | Drugs","","Chile","La Serena, Coquimbo","2018","https://www.metal-archives.com/bands/Hellcross/3540468547"
"3540271881","Horus","Speed Metal","","Unsigned/independent","Mexico","Monterrey, Nuevo León","1999","https://www.metal-archives.com/bands/Horus/3540271881"
"3540464582","Hounds of Devil","Speed Metal","Medieval Age | War | Occultism | Religion","Unsigned/independent","Italy","Pordenone, Friuli-Venezia Giulia","2018","https://www.metal-archives.com/bands/Hounds_of_Devil/3540464582"
"3540343350","Imperial Cross","Speed Metal","Alien invasion | Robot wars","Unsigned/independent","United Kingdom","United Kingdom (early); Gorizia, Friuli-Venezia Giulia, Italy (later)","2009","https://www.metal-archives.com/bands/Imperial_Cross/3540343350"
"3540291105","Inferi","Speed Metal","","Unsigned/independent","Mexico","Cuernavaca, Morelos","1994","https://www.metal-archives.com/bands/Inferi/3540291105"
"3540443904","Inheritance","Speed Metal","","Unsigned/independent","Chile","Santiago","2017","https://www.metal-archives.com/bands/Inheritance/3540443904"
"123804","Inner Rage","Speed Metal","","","United States","New York, New York","1985","https://www.metal-archives.com/bands/Inner_Rage/123804"
"18621","Innersanctum","Speed Metal","","Unsigned/independent","United States","Tampa, Florida","1993","https://www.metal-archives.com/bands/Innersanctum/18621"
"3540402687","Invaders","Speed Metal","Medieval battles | Paganism | Heavy Metal","Unsigned/independent","Paraguay","Asunción","2014","https://www.metal-archives.com/bands/Invaders/3540402687"
"69083","Inwards","Speed Metal","Life | Fear","Unsigned/independent","Slovakia","Považská Bystrica, Trenčín","2005","https://www.metal-archives.com/bands/Inwards/69083"
"3540378555","Iron Force","Speed Metal","Hell | Filth | Booze","","United States","Brooklyn, New York City, New York","2013","https://www.metal-archives.com/bands/Iron_Force/3540378555"
"3540342034","Ironclad","Speed Metal","Violence | Warfare","","Colombia","Bogota","2007","https://www.metal-archives.com/bands/Ironclad/3540342034"
"43316","Jena","Speed Metal","","Unsigned/independent","Italy","Rome, Lazio","1983","https://www.metal-archives.com/bands/Jena/43316"
"3540397563","Kammerjäger","Speed Metal","Horror movies | Zombies | Possession | The dead","","Spain","Jaén, Andalusia","2014","https://www.metal-archives.com/bands/Kammerj%C3%A4ger/3540397563"
"3540451592","Kaoz","Speed Metal","Pain | Hate | Rage","","Colombia","Soacha, Cundinamarca","2014","https://www.metal-archives.com/bands/Kaoz/3540451592"
"100968","Karpatia","Speed Metal","Life | Darkness | History","Unsigned/independent","Czechia","Klášterec nad Ohří, Ústí nad Labem Region","2001","https://www.metal-archives.com/bands/Karpatia/100968"
"3540287428","Kill","Speed Metal","Social themes","Unsigned/independent","Italy","Scario di San Giovanni a Piro (Salerno), Campania","1987","https://www.metal-archives.com/bands/Kill/3540287428"
"3540468176","Killdozer","Speed Metal","","Unsigned/independent","Italy","Monza, Lombardy","1982","https://www.metal-archives.com/bands/Killdozer/3540468176"
"3540365282","Kolorombeng","Speed Metal","Porn","Unsigned/independent","Indonesia","Jakarta","2000","https://www.metal-archives.com/bands/Kolorombeng/3540365282"
"3540523639","L.S.D.","Speed Metal","Anti-fascism | Esotericism | Anticlericalism","","Italy","Pordenone, Friuli-Venezia Giulia","2019","https://www.metal-archives.com/bands/L.S.D./3540523639"
"26868","L.S.N.","Speed Metal","","Unsigned/independent","United States","Los Angeles, California","1985","https://www.metal-archives.com/bands/L.S.N./26868"
"3540518629","La Bestia del Trueno","Speed Metal","","Unsigned/independent","Ecuador","Riobamba, ‎Chimborazo","2016","https://www.metal-archives.com/bands/La_Bestia_del_Trueno/3540518629"
"3540520905","Leather Whip","Speed Metal","Life | Relationships","Unsigned/independent","United States","Miami, Florida","2022","https://www.metal-archives.com/bands/Leather_Whip/3540520905"
"23943","Lightning Fire","Speed Metal","","","Belgium","Wasmes/Mons, Hainaut","1985","https://www.metal-archives.com/bands/Lightning_Fire/23943"
"3540441231","Living Hope","Speed Metal","","","Bulgaria","Lom, Montana","1992","https://www.metal-archives.com/bands/Living_Hope/3540441231"
"42035","Loadstar","Speed Metal","Anti-war | Science fiction","","Italy","Naples, Campania","1985","https://www.metal-archives.com/bands/Loadstar/42035"
"3540400715","Lord Gallows","Speed Metal","","Unsigned/independent","United States","Plattsburgh, New York","2013","https://www.metal-archives.com/bands/Lord_Gallows/3540400715"
"8016","Lucifer's Heritage","Speed Metal","Fantasy | Politics | Life","Unsigned/independent","Germany","Krefeld, North Rhine-Westphalia","1984","https://www.metal-archives.com/bands/Lucifer%27s_Heritage/8016"
"123773","Macedon Harriers","Speed Metal","Nationalism | Macedonia | History","Unsigned/independent","Greece","Serres, Central Macedonia","1985","https://www.metal-archives.com/bands/Macedon_Harriers/123773"
"3540261529","Machinery","Speed Metal","","Unsigned/independent","Germany","Remseck, Baden-Württemberg","1984","https://www.metal-archives.com/bands/Machinery/3540261529"
"3540426985","Maniak","Speed Metal","","Unsigned/independent","United States","Portland, Oregon","2012","https://www.metal-archives.com/bands/Maniak/3540426985"
"2608","Maninnya Blade","Speed Metal","","","Sweden","Boden, Norrbotten","1984","https://www.metal-archives.com/bands/Maninnya_Blade/2608"
"13704","Marauder","Speed Metal","","","United States","Corona, California","1982","https://www.metal-archives.com/bands/Marauder/13704"
"92716","Masterstroke","Speed Metal","","Unsigned/independent","Italy","Florence, Tuscany","1986","https://www.metal-archives.com/bands/Masterstroke/92716"
"3540508308","Mechanic Tyrants","Speed Metal","","","Germany","Nuremberg, Bavaria","2021","https://www.metal-archives.com/bands/Mechanic_Tyrants/3540508308"
"36601","Mein Kampf","Speed Metal","War | Anti-humanity | Hate | Death","","Japan","Osaka, Osaka Prefecture","1985","https://www.metal-archives.com/bands/Mein_Kampf/36601"
"13413","Mental Picture","Speed Metal","","Unsigned/independent","Slovenia","Ljubljana","1999","https://www.metal-archives.com/bands/Mental_Picture/13413"
"3540320633","Messerschmitt","Speed Metal","","","Germany","Remscheid, North Rhine-Westphalia","2010","https://www.metal-archives.com/bands/Messerschmitt/3540320633"
"102909","Metal Genocide","Speed Metal","Death to posers and false metal | Anti-Christianity","","Chile","Santiago","2004","https://www.metal-archives.com/bands/Metal_Genocide/102909"
"48477","Metalist","Speed Metal","","Unsigned/independent","Canada","Regina, Saskatchewan","1991","https://www.metal-archives.com/bands/Metalist/48477"
"3540332125","Metaluria","Speed Metal","Metal | Alcohol | Society | Women","Unsigned/independent","Argentina","San Fernando, Buenos Aires","2007","https://www.metal-archives.com/bands/Metaluria/3540332125"
"39020","Metastasis","Speed Metal","Humour | Violence","Unsigned/independent","Netherlands","Alkmaar, North Holland","1993","https://www.metal-archives.com/bands/Metastasis/39020"
"3540370410","Methodemic","Speed Metal","Fantasy | Politics | War | Love | Relationships","Unsigned/independent","United Kingdom","Birmingham, West Midlands, England","2013","https://www.metal-archives.com/bands/Methodemic/3540370410"
"3540541344","Meurtrier","Speed Metal","","","Canada","Québec City, Québec","2023","https://www.metal-archives.com/bands/Meurtrier/3540541344"
"112601","Mewer","Speed Metal","War | Hell | Metal","Unsigned/independent","Brazil","Ribeirão Pires, São Paulo","2006","https://www.metal-archives.com/bands/Mewer/112601"
"50500","Minotauro","Speed Metal","Mythological and medieval themes | Violence","","Brazil","São Paulo, São Paulo","1985","https://www.metal-archives.com/bands/Minotauro/50500"
"3540278757","Monark","Speed Metal","","Unsigned/independent","France","Auray, Brittany","1988","https://www.metal-archives.com/bands/Monark/3540278757"
"56106","Morbid Death","Speed Metal","Chaos | Darkness","Unsigned/independent","United States","Villa Ridge/St. Louis, Missouri","1985","https://www.metal-archives.com/bands/Morbid_Death/56106"
"3540532289","Morbyda","Speed Metal","","Unsigned/independent","Germany","Leipzig, Saxony","2022","https://www.metal-archives.com/bands/Morbyda/3540532289"
"3540476194","Morlhex","Speed Metal","Metal | Satan | Hell | Evil | War","Unsigned/independent","Colombia","Bogota","2012","https://www.metal-archives.com/bands/Morlhex/3540476194"
"3540373456","Morvidhen","Speed Metal","Metal | Political | War","","Peru","Lima","2010","https://www.metal-archives.com/bands/Morvidhen/3540373456"
"1772","Muro","Speed Metal","Metal | Partying | Rebellion","","Spain","Madrid, Community of Madrid","1981","https://www.metal-archives.com/bands/Muro/1772"
"3540521800","Mälheür","Speed Metal","Hell | Metal | Damnation","","France","Vitry-en-Artois, Hauts-de-France","2021","https://www.metal-archives.com/bands/M%C3%A4lhe%C3%BCr/3540521800"
"3540447039","Mötim","Speed Metal","Heavy metal | Society","Unsigned/independent","Brazil","Natal (early); Mossoró (later) / Rio Grande do Norte","2015","https://www.metal-archives.com/bands/M%C3%B6tim/3540447039"
"14355","Neurodeliri","Speed Metal","Hate | Personal struggles | Feelings | Life | Society","Unsigned/independent","Italy","Milan, Lombardy","1985","https://www.metal-archives.com/bands/Neurodeliri/14355"
"3540389084","Nightmare","Speed Metal","","","Brazil","São Paulo, São Paulo","2008","https://www.metal-archives.com/bands/Nightmare/3540389084"
"3540425567","Nightmare","Speed Metal","","Unsigned/independent","United States","Whittier, California","","https://www.metal-archives.com/bands/Nightmare/3540425567"
"3540396500","Nuke","Speed Metal","","","United States","Detroit, Michigan","2014","https://www.metal-archives.com/bands/Nuke/3540396500"
"71804","O.V.D.","Speed Metal","","Unsigned/independent","Finland","Nokia, Pirkanmaa","1988","https://www.metal-archives.com/bands/O.V.D./71804"
"3540502348","Old Vengeance","Speed Metal","","","Chile","Castro, Chiloé","","https://www.metal-archives.com/bands/Old_Vengeance/3540502348"
"117398","Osiris","Speed Metal","","Unsigned/independent","Germany","Bad Harzburg, Lower Saxony","1983","https://www.metal-archives.com/bands/Osiris/117398"
"3540434549","Oxida","Speed Metal","","Unsigned/independent","Argentina","Buenos Aires","2015","https://www.metal-archives.com/bands/Oxida/3540434549"
"3540472300","Payout","Speed Metal","Death | War | Society | Apocalypse | Human decay","Unsigned/independent","Brazil","Londrina, Paraná","2019","https://www.metal-archives.com/bands/Payout/3540472300"
"3540348379","Polaris","Speed Metal","","Unsigned/independent","Brazil","São Paulo, São Paulo","2009","https://www.metal-archives.com/bands/Polaris/3540348379"
"83874","Pulsion","Speed Metal","","Unsigned/independent","France","Bayonne, Nouvelle-Aquitaine","1987","https://www.metal-archives.com/bands/Pulsion/83874"
"3540515578","Pursuer","Speed Metal","Evil | Death | Armageddon","","Poland","Częstochowa, Silesia","2021","https://www.metal-archives.com/bands/Pursuer/3540515578"
"3540355046","Radio","Speed Metal","Power | Conflict | Metal","Unsigned/independent","United States","Miami, Florida","2004","https://www.metal-archives.com/bands/Radio/3540355046"
"97330","Rager","Speed Metal","War | Insanity | Schizophrenia","Unsigned/independent","Slovenia","Postojna","2005","https://www.metal-archives.com/bands/Rager/97330"
"3540279861","Ranger","Speed Metal","War | Evil | Metal","","Finland","Helsinki, Uusimaa","2009","https://www.metal-archives.com/bands/Ranger/3540279861"
"3540374593","Rapid Terrör","Speed Metal","","","Sweden","Ljungskile, Västra Götaland","2012","https://www.metal-archives.com/bands/Rapid_Terr%C3%B6r/3540374593"
"3540465698","Reckless","Speed Metal","","","Colombia","Bogota","2020","https://www.metal-archives.com/bands/Reckless/3540465698"
"83796","Reforger","Speed Metal","","Unsigned/independent","Germany","Osnabrück, Lower Saxony","1988","https://www.metal-archives.com/bands/Reforger/83796"
"3540407746","Renorax","Speed Metal","","Unsigned/independent","France","Villepreux, Île-de-France","2011","https://www.metal-archives.com/bands/Renorax/3540407746"
"3540275824","Resurrection","Speed Metal","","Unsigned/independent","Netherlands","Hardenberg, Overijssel","2001","https://www.metal-archives.com/bands/Resurrection/3540275824"
"3540499414","Rev Raptor","Speed Metal","Street violence | Mental issues | Insanity","Unsigned/independent","Brazil","Brasília, Distrito Federal","","https://www.metal-archives.com/bands/Rev_Raptor/3540499414"
"3540429535","Ridersteel","Speed Metal","War | Medieval history","Unsigned/independent","Paraguay","Capiatá, Central","2014","https://www.metal-archives.com/bands/Ridersteel/3540429535"
"36958","Rigor Mortis","Speed Metal","Metal | Evil","Unsigned/independent","Germany","Gelsenkirchen, North Rhine-Westphalia","1982","https://www.metal-archives.com/bands/Rigor_Mortis/36958"
"3540518196","Ripperwölf","Speed Metal","","Unsigned/independent","Ecuador","","2019","https://www.metal-archives.com/bands/Ripperw%C3%B6lf/3540518196"
"3540467666","Riptyde","Speed Metal","Beer | Metal | Sex","Unsigned/independent","Germany","Frankfurt, Hesse","2018","https://www.metal-archives.com/bands/Riptyde/3540467666"
"3540394367","Roadrash","Speed Metal","Speed | Liquor | Violence","Unsigned/independent","Canada","Vancouver, British Columbia","2014","https://www.metal-archives.com/bands/Roadrash/3540394367"
"3540337247","Rocka Rollas","Speed Metal","Heavy Metal | War | Norse battles | Paganism","","Sweden","Sandviken, Gävleborg (early); Gävle, Gävleborg (later)","2007","https://www.metal-archives.com/bands/Rocka_Rollas/3540337247"
"115135","S.D.S.","Speed Metal","","Unsigned/independent","Finland","Nokia, Pirkanmaa","1988","https://www.metal-archives.com/bands/S.D.S./115135"
"105965","S.M.F.","Speed Metal","","Unsigned/independent","France","Paris, Île-de-France","1984","https://www.metal-archives.com/bands/S.M.F./105965"
